month,provider_id,product_line,reason_code,units
2026-02,PRV-015,Second Skin,SIZE_TOO_LARGE,60
2026-02,PRV-015,Second Skin,SIZE_TOO_SMALL,136
2026-03,PRV-001,Adicolor,CHANGED_MIND,194
2026-03,PRV-001,Adicolor,DAMAGED_IN_TRANSIT,9
2026-03,PRV-001,Adicolor,NOT_AS_PICTURED,21
2026-03,PRV-001,Adicolor,QUALITY_ISSUE,16
2026-03,PRV-001,Adicolor,SIZE_TOO_LARGE,41
2026-03,PRV-001,Adicolor,SIZE_TOO_SMALL,52
2026-03,PRV-001,Own the Run,CHANGED_MIND,107
2026-03,PRV-001,Own the Run,DAMAGED_IN_TRANSIT,4
2026-03,PRV-001,Own the Run,NOT_AS_PICTURED,12
2026-03,PRV-001,Own the Run,QUALITY_ISSUE,10
2026-03,PRV-001,Own the Run,SIZE_TOO_LARGE,24
2026-03,PRV-001,Own the Run,SIZE_TOO_SMALL,30
2026-03,PRV-001,Terrex,CHANGED_MIND,88
2026-03,PRV-001,Terrex,DAMAGED_IN_TRANSIT,2
2026-03,PRV-001,Terrex,NOT_AS_PICTURED,9
2026-03,PRV-001,Terrex,QUALITY_ISSUE,9
2026-03,PRV-001,Terrex,SIZE_TOO_LARGE,19
2026-03,PRV-001,Terrex,SIZE_TOO_SMALL,25
2026-03,PRV-001,Tiro,CHANGED_MIND,151
2026-03,PRV-001,Tiro,DAMAGED_IN_TRANSIT,5
2026-03,PRV-001,Tiro,NOT_AS_PICTURED,15
2026-03,PRV-001,Tiro,QUALITY_ISSUE,14
2026-03,PRV-001,Tiro,SIZE_TOO_LARGE,33
2026-03,PRV-001,Tiro,SIZE_TOO_SMALL,41
2026-03,PRV-001,Ultraboost,CHANGED_MIND,183
2026-03,PRV-001,Ultraboost,DAMAGED_IN_TRANSIT,7
2026-03,PRV-001,Ultraboost,NOT_AS_PICTURED,19
2026-03,PRV-001,Ultraboost,QUALITY_ISSUE,16
2026-03,PRV-001,Ultraboost,SIZE_TOO_LARGE,41
2026-03,PRV-001,Ultraboost,SIZE_TOO_SMALL,49
2026-03,PRV-001,Z.N.E.,CHANGED_MIND,161
2026-03,PRV-001,Z.N.E.,DAMAGED_IN_TRANSIT,5
2026-03,PRV-001,Z.N.E.,NOT_AS_PICTURED,17
2026-03,PRV-001,Z.N.E.,QUALITY_ISSUE,14
2026-03,PRV-001,Z.N.E.,SIZE_TOO_LARGE,36
2026-03,PRV-001,Z.N.E.,SIZE_TOO_SMALL,45
2026-03,PRV-002,Basico,CHANGED_MIND,216
2026-03,PRV-002,Basico,DAMAGED_IN_TRANSIT,43
2026-03,PRV-002,Basico,NOT_AS_PICTURED,204
2026-03,PRV-002,Basico,QUALITY_ISSUE,224
2026-03,PRV-002,Basico,SIZE_TOO_LARGE,95
2026-03,PRV-002,Basico,SIZE_TOO_SMALL,257
2026-03,PRV-002,Basico,WRONG_ITEM_SENT,32
2026-03,PRV-002,Neroluce,CHANGED_MIND,168
2026-03,PRV-002,Neroluce,DAMAGED_IN_TRANSIT,33
2026-03,PRV-002,Neroluce,NOT_AS_PICTURED,159
2026-03,PRV-002,Neroluce,QUALITY_ISSUE,176
2026-03,PRV-002,Neroluce,SIZE_TOO_LARGE,76
2026-03,PRV-002,Neroluce,SIZE_TOO_SMALL,200
2026-03,PRV-002,Neroluce,WRONG_ITEM_SENT,26
2026-03,PRV-002,Notte,CHANGED_MIND,197
2026-03,PRV-002,Notte,DAMAGED_IN_TRANSIT,40
2026-03,PRV-002,Notte,NOT_AS_PICTURED,189
2026-03,PRV-002,Notte,QUALITY_ISSUE,209
2026-03,PRV-002,Notte,SIZE_TOO_LARGE,90
2026-03,PRV-002,Notte,SIZE_TOO_SMALL,238
2026-03,PRV-002,Notte,WRONG_ITEM_SENT,30
2026-03,PRV-002,Sabbia,CHANGED_MIND,206
2026-03,PRV-002,Sabbia,DAMAGED_IN_TRANSIT,41
2026-03,PRV-002,Sabbia,NOT_AS_PICTURED,195
2026-03,PRV-002,Sabbia,QUALITY_ISSUE,216
2026-03,PRV-002,Sabbia,SIZE_TOO_LARGE,93
2026-03,PRV-002,Sabbia,SIZE_TOO_SMALL,247
2026-03,PRV-002,Sabbia,WRONG_ITEM_SENT,31
2026-03,PRV-002,Vetro,CHANGED_MIND,218
2026-03,PRV-002,Vetro,DAMAGED_IN_TRANSIT,43
2026-03,PRV-002,Vetro,NOT_AS_PICTURED,208
2026-03,PRV-002,Vetro,QUALITY_ISSUE,382
2026-03,PRV-002,Vetro,SIZE_TOO_LARGE,98
2026-03,PRV-002,Vetro,SIZE_TOO_SMALL,263
2026-03,PRV-002,Vetro,WRONG_ITEM_SENT,31
2026-03,PRV-003,Fjell,CHANGED_MIND,96
2026-03,PRV-003,Fjell,DAMAGED_IN_TRANSIT,4
2026-03,PRV-003,Fjell,NOT_AS_PICTURED,15
2026-03,PRV-003,Fjell,QUALITY_ISSUE,11
2026-03,PRV-003,Fjell,SIZE_TOO_LARGE,31
2026-03,PRV-003,Fjell,SIZE_TOO_SMALL,25
2026-03,PRV-003,Havn,CHANGED_MIND,89
2026-03,PRV-003,Havn,DAMAGED_IN_TRANSIT,5
2026-03,PRV-003,Havn,NOT_AS_PICTURED,15
2026-03,PRV-003,Havn,QUALITY_ISSUE,11
2026-03,PRV-003,Havn,SIZE_TOO_LARGE,29
2026-03,PRV-003,Havn,SIZE_TOO_SMALL,23
2026-03,PRV-003,Linje,CHANGED_MIND,124
2026-03,PRV-003,Linje,DAMAGED_IN_TRANSIT,4
2026-03,PRV-003,Linje,NOT_AS_PICTURED,18
2026-03,PRV-003,Linje,QUALITY_ISSUE,14
2026-03,PRV-003,Linje,SIZE_TOO_LARGE,40
2026-03,PRV-003,Linje,SIZE_TOO_SMALL,33
2026-03,PRV-003,Sten,CHANGED_MIND,129
2026-03,PRV-003,Sten,DAMAGED_IN_TRANSIT,2
2026-03,PRV-003,Sten,NOT_AS_PICTURED,20
2026-03,PRV-003,Sten,QUALITY_ISSUE,16
2026-03,PRV-003,Sten,SIZE_TOO_LARGE,42
2026-03,PRV-003,Sten,SIZE_TOO_SMALL,34
2026-03,PRV-004,Atelier,CHANGED_MIND,10
2026-03,PRV-004,Atelier,DAMAGED_IN_TRANSIT,2
2026-03,PRV-004,Atelier,NOT_AS_PICTURED,1
2026-03,PRV-004,Atelier,SIZE_TOO_LARGE,3
2026-03,PRV-004,Atelier,SIZE_TOO_SMALL,3
2026-03,PRV-004,Rive Gauche,CHANGED_MIND,31
2026-03,PRV-004,Rive Gauche,DAMAGED_IN_TRANSIT,1
2026-03,PRV-004,Rive Gauche,NOT_AS_PICTURED,4
2026-03,PRV-004,Rive Gauche,QUALITY_ISSUE,1
2026-03,PRV-004,Rive Gauche,SIZE_TOO_LARGE,9
2026-03,PRV-004,Rive Gauche,SIZE_TOO_SMALL,9
2026-03,PRV-004,Sainte-Claire,CHANGED_MIND,18
2026-03,PRV-004,Sainte-Claire,DAMAGED_IN_TRANSIT,3
2026-03,PRV-004,Sainte-Claire,NOT_AS_PICTURED,2
2026-03,PRV-004,Sainte-Claire,SIZE_TOO_LARGE,4
2026-03,PRV-004,Sainte-Claire,SIZE_TOO_SMALL,4
2026-03,PRV-005,Everyday,CHANGED_MIND,150
2026-03,PRV-005,Everyday,DAMAGED_IN_TRANSIT,6
2026-03,PRV-005,Everyday,NOT_AS_PICTURED,19
2026-03,PRV-005,Everyday,QUALITY_ISSUE,15
2026-03,PRV-005,Everyday,SIZE_TOO_LARGE,42
2026-03,PRV-005,Everyday,SIZE_TOO_SMALL,45
2026-03,PRV-005,Organic Core,CHANGED_MIND,112
2026-03,PRV-005,Organic Core,DAMAGED_IN_TRANSIT,7
2026-03,PRV-005,Organic Core,NOT_AS_PICTURED,14
2026-03,PRV-005,Organic Core,QUALITY_ISSUE,9
2026-03,PRV-005,Organic Core,SIZE_TOO_LARGE,31
2026-03,PRV-005,Organic Core,SIZE_TOO_SMALL,35
2026-03,PRV-005,Reworn,CHANGED_MIND,138
2026-03,PRV-005,Reworn,DAMAGED_IN_TRANSIT,5
2026-03,PRV-005,Reworn,NOT_AS_PICTURED,18
2026-03,PRV-005,Reworn,QUALITY_ISSUE,13
2026-03,PRV-005,Reworn,SIZE_TOO_LARGE,39
2026-03,PRV-005,Reworn,SIZE_TOO_SMALL,43
2026-03,PRV-006,Alpino,CHANGED_MIND,57
2026-03,PRV-006,Alpino,DAMAGED_IN_TRANSIT,1
2026-03,PRV-006,Alpino,LATE_DELIVERY,7
2026-03,PRV-006,Alpino,NOT_AS_PICTURED,10
2026-03,PRV-006,Alpino,QUALITY_ISSUE,10
2026-03,PRV-006,Alpino,SIZE_TOO_LARGE,20
2026-03,PRV-006,Alpino,SIZE_TOO_SMALL,24
2026-03,PRV-006,Corso,CHANGED_MIND,68
2026-03,PRV-006,Corso,DAMAGED_IN_TRANSIT,3
2026-03,PRV-006,Corso,LATE_DELIVERY,8
2026-03,PRV-006,Corso,NOT_AS_PICTURED,12
2026-03,PRV-006,Corso,QUALITY_ISSUE,10
2026-03,PRV-006,Corso,SIZE_TOO_LARGE,21
2026-03,PRV-006,Corso,SIZE_TOO_SMALL,28
2026-03,PRV-006,Filo,CHANGED_MIND,56
2026-03,PRV-006,Filo,DAMAGED_IN_TRANSIT,1
2026-03,PRV-006,Filo,LATE_DELIVERY,3
2026-03,PRV-006,Filo,NOT_AS_PICTURED,12
2026-03,PRV-006,Filo,QUALITY_ISSUE,10
2026-03,PRV-006,Filo,SIZE_TOO_LARGE,19
2026-03,PRV-006,Filo,SIZE_TOO_SMALL,26
2026-03,PRV-007,Feldjacke,CHANGED_MIND,35
2026-03,PRV-007,Feldjacke,LATE_DELIVERY,6
2026-03,PRV-007,Feldjacke,NOT_AS_PICTURED,13
2026-03,PRV-007,Feldjacke,QUALITY_ISSUE,5
2026-03,PRV-007,Feldjacke,SIZE_TOO_LARGE,19
2026-03,PRV-007,Feldjacke,SIZE_TOO_SMALL,11
2026-03,PRV-007,Kontor,CHANGED_MIND,43
2026-03,PRV-007,Kontor,DAMAGED_IN_TRANSIT,1
2026-03,PRV-007,Kontor,LATE_DELIVERY,7
2026-03,PRV-007,Kontor,NOT_AS_PICTURED,16
2026-03,PRV-007,Kontor,QUALITY_ISSUE,6
2026-03,PRV-007,Kontor,SIZE_TOO_LARGE,22
2026-03,PRV-007,Kontor,SIZE_TOO_SMALL,15
2026-03,PRV-007,Loden,CHANGED_MIND,40
2026-03,PRV-007,Loden,DAMAGED_IN_TRANSIT,2
2026-03,PRV-007,Loden,LATE_DELIVERY,3
2026-03,PRV-007,Loden,NOT_AS_PICTURED,15
2026-03,PRV-007,Loden,QUALITY_ISSUE,6
2026-03,PRV-007,Loden,SIZE_TOO_LARGE,21
2026-03,PRV-007,Loden,SIZE_TOO_SMALL,13
2026-03,PRV-008,Flux,CHANGED_MIND,168
2026-03,PRV-008,Flux,DAMAGED_IN_TRANSIT,8
2026-03,PRV-008,Flux,LATE_DELIVERY,20
2026-03,PRV-008,Flux,NOT_AS_PICTURED,28
2026-03,PRV-008,Flux,QUALITY_ISSUE,24
2026-03,PRV-008,Flux,SIZE_TOO_LARGE,42
2026-03,PRV-008,Flux,SIZE_TOO_SMALL,101
2026-03,PRV-008,Halo,CHANGED_MIND,202
2026-03,PRV-008,Halo,DAMAGED_IN_TRANSIT,9
2026-03,PRV-008,Halo,LATE_DELIVERY,25
2026-03,PRV-008,Halo,NOT_AS_PICTURED,33
2026-03,PRV-008,Halo,QUALITY_ISSUE,28
2026-03,PRV-008,Halo,SIZE_TOO_LARGE,52
2026-03,PRV-008,Halo,SIZE_TOO_SMALL,121
2026-03,PRV-008,Kinetic,CHANGED_MIND,223
2026-03,PRV-008,Kinetic,DAMAGED_IN_TRANSIT,11
2026-03,PRV-008,Kinetic,LATE_DELIVERY,23
2026-03,PRV-008,Kinetic,NOT_AS_PICTURED,36
2026-03,PRV-008,Kinetic,QUALITY_ISSUE,31
2026-03,PRV-008,Kinetic,SIZE_TOO_LARGE,57
2026-03,PRV-008,Kinetic,SIZE_TOO_SMALL,134
2026-03,PRV-009,Costa,CHANGED_MIND,100
2026-03,PRV-009,Costa,DAMAGED_IN_TRANSIT,6
2026-03,PRV-009,Costa,NOT_AS_PICTURED,17
2026-03,PRV-009,Costa,QUALITY_ISSUE,12
2026-03,PRV-009,Costa,SIZE_TOO_LARGE,23
2026-03,PRV-009,Costa,SIZE_TOO_SMALL,83
2026-03,PRV-009,Halden,CHANGED_MIND,193
2026-03,PRV-009,Halden,DAMAGED_IN_TRANSIT,7
2026-03,PRV-009,Halden,NOT_AS_PICTURED,33
2026-03,PRV-009,Halden,QUALITY_ISSUE,24
2026-03,PRV-009,Halden,SIZE_TOO_LARGE,46
2026-03,PRV-009,Halden,SIZE_TOO_SMALL,256
2026-03,PRV-009,Porto,CHANGED_MIND,146
2026-03,PRV-009,Porto,DAMAGED_IN_TRANSIT,7
2026-03,PRV-009,Porto,NOT_AS_PICTURED,24
2026-03,PRV-009,Porto,QUALITY_ISSUE,19
2026-03,PRV-009,Porto,SIZE_TOO_LARGE,34
2026-03,PRV-009,Porto,SIZE_TOO_SMALL,119
2026-03,PRV-010,Costa Brava,CHANGED_MIND,52
2026-03,PRV-010,Costa Brava,DAMAGED_IN_TRANSIT,7
2026-03,PRV-010,Costa Brava,NOT_AS_PICTURED,21
2026-03,PRV-010,Costa Brava,QUALITY_ISSUE,8
2026-03,PRV-010,Costa Brava,SIZE_TOO_LARGE,3
2026-03,PRV-010,Costa Brava,SIZE_TOO_SMALL,3
2026-03,PRV-010,Marisol,CHANGED_MIND,49
2026-03,PRV-010,Marisol,DAMAGED_IN_TRANSIT,7
2026-03,PRV-010,Marisol,NOT_AS_PICTURED,21
2026-03,PRV-010,Marisol,QUALITY_ISSUE,8
2026-03,PRV-010,Marisol,SIZE_TOO_LARGE,2
2026-03,PRV-010,Marisol,SIZE_TOO_SMALL,3
2026-03,PRV-010,Piedra,CHANGED_MIND,48
2026-03,PRV-010,Piedra,DAMAGED_IN_TRANSIT,6
2026-03,PRV-010,Piedra,NOT_AS_PICTURED,19
2026-03,PRV-010,Piedra,QUALITY_ISSUE,8
2026-03,PRV-010,Piedra,SIZE_TOO_LARGE,2
2026-03,PRV-010,Piedra,SIZE_TOO_SMALL,4
2026-03,PRV-011,Aizome,CHANGED_MIND,38
2026-03,PRV-011,Aizome,DAMAGED_IN_TRANSIT,4
2026-03,PRV-011,Aizome,NOT_AS_PICTURED,7
2026-03,PRV-011,Aizome,QUALITY_ISSUE,1
2026-03,PRV-011,Aizome,SIZE_TOO_LARGE,5
2026-03,PRV-011,Aizome,SIZE_TOO_SMALL,14
2026-03,PRV-011,Kiri,CHANGED_MIND,40
2026-03,PRV-011,Kiri,DAMAGED_IN_TRANSIT,1
2026-03,PRV-011,Kiri,NOT_AS_PICTURED,7
2026-03,PRV-011,Kiri,QUALITY_ISSUE,2
2026-03,PRV-011,Kiri,SIZE_TOO_LARGE,7
2026-03,PRV-011,Kiri,SIZE_TOO_SMALL,17
2026-03,PRV-011,Sumi,CHANGED_MIND,53
2026-03,PRV-011,Sumi,DAMAGED_IN_TRANSIT,4
2026-03,PRV-011,Sumi,NOT_AS_PICTURED,8
2026-03,PRV-011,Sumi,QUALITY_ISSUE,2
2026-03,PRV-011,Sumi,SIZE_TOO_LARGE,8
2026-03,PRV-011,Sumi,SIZE_TOO_SMALL,21
2026-03,PRV-012,Bastide,CHANGED_MIND,35
2026-03,PRV-012,Bastide,DAMAGED_IN_TRANSIT,2
2026-03,PRV-012,Bastide,NOT_AS_PICTURED,15
2026-03,PRV-012,Bastide,QUALITY_ISSUE,4
2026-03,PRV-012,Bastide,SIZE_TOO_LARGE,13
2026-03,PRV-012,Bastide,SIZE_TOO_SMALL,20
2026-03,PRV-012,Camargue,CHANGED_MIND,63
2026-03,PRV-012,Camargue,DAMAGED_IN_TRANSIT,4
2026-03,PRV-012,Camargue,NOT_AS_PICTURED,29
2026-03,PRV-012,Camargue,QUALITY_ISSUE,8
2026-03,PRV-012,Camargue,SIZE_TOO_LARGE,23
2026-03,PRV-012,Camargue,SIZE_TOO_SMALL,34
2026-03,PRV-012,Riviera,CHANGED_MIND,84
2026-03,PRV-012,Riviera,DAMAGED_IN_TRANSIT,3
2026-03,PRV-012,Riviera,NOT_AS_PICTURED,37
2026-03,PRV-012,Riviera,QUALITY_ISSUE,12
2026-03,PRV-012,Riviera,SIZE_TOO_LARGE,28
2026-03,PRV-012,Riviera,SIZE_TOO_SMALL,43
2026-03,PRV-013,Depot,CHANGED_MIND,124
2026-03,PRV-013,Depot,DAMAGED_IN_TRANSIT,7
2026-03,PRV-013,Depot,NOT_AS_PICTURED,36
2026-03,PRV-013,Depot,QUALITY_ISSUE,24
2026-03,PRV-013,Depot,SIZE_TOO_LARGE,56
2026-03,PRV-013,Depot,SIZE_TOO_SMALL,43
2026-03,PRV-013,Southside,CHANGED_MIND,117
2026-03,PRV-013,Southside,DAMAGED_IN_TRANSIT,11
2026-03,PRV-013,Southside,NOT_AS_PICTURED,32
2026-03,PRV-013,Southside,QUALITY_ISSUE,20
2026-03,PRV-013,Southside,SIZE_TOO_LARGE,52
2026-03,PRV-013,Southside,SIZE_TOO_SMALL,40
2026-03,PRV-013,Union,CHANGED_MIND,108
2026-03,PRV-013,Union,DAMAGED_IN_TRANSIT,8
2026-03,PRV-013,Union,NOT_AS_PICTURED,31
2026-03,PRV-013,Union,QUALITY_ISSUE,19
2026-03,PRV-013,Union,SIZE_TOO_LARGE,47
2026-03,PRV-013,Union,SIZE_TOO_SMALL,37
2026-03,PRV-014,Hygge,CHANGED_MIND,5
2026-03,PRV-014,Hygge,DAMAGED_IN_TRANSIT,1
2026-03,PRV-014,Hygge,NOT_AS_PICTURED,1
2026-03,PRV-014,Hygge,QUALITY_ISSUE,1
2026-03,PRV-014,Hygge,SIZE_TOO_LARGE,3
2026-03,PRV-014,Hygge,SIZE_TOO_SMALL,1
2026-03,PRV-014,Morgen,CHANGED_MIND,13
2026-03,PRV-014,Morgen,DAMAGED_IN_TRANSIT,1
2026-03,PRV-014,Morgen,NOT_AS_PICTURED,4
2026-03,PRV-014,Morgen,QUALITY_ISSUE,2
2026-03,PRV-014,Morgen,SIZE_TOO_LARGE,7
2026-03,PRV-014,Morgen,SIZE_TOO_SMALL,4
2026-03,PRV-014,Stille,CHANGED_MIND,18
2026-03,PRV-014,Stille,DAMAGED_IN_TRANSIT,1
2026-03,PRV-014,Stille,NOT_AS_PICTURED,5
2026-03,PRV-014,Stille,QUALITY_ISSUE,2
2026-03,PRV-014,Stille,SIZE_TOO_LARGE,8
2026-03,PRV-014,Stille,SIZE_TOO_SMALL,5
2026-03,PRV-015,Base,CHANGED_MIND,53
2026-03,PRV-015,Base,DAMAGED_IN_TRANSIT,1
2026-03,PRV-015,Base,NOT_AS_PICTURED,16
2026-03,PRV-015,Base,QUALITY_ISSUE,10
2026-03,PRV-015,Base,SIZE_TOO_LARGE,30
2026-03,PRV-015,Base,SIZE_TOO_SMALL,69
2026-03,PRV-015,Contour,CHANGED_MIND,65
2026-03,PRV-015,Contour,DAMAGED_IN_TRANSIT,2
2026-03,PRV-015,Contour,NOT_AS_PICTURED,20
2026-03,PRV-015,Contour,QUALITY_ISSUE,11
2026-03,PRV-015,Contour,SIZE_TOO_LARGE,37
2026-03,PRV-015,Contour,SIZE_TOO_SMALL,82
2026-03,PRV-015,Second Skin,CHANGED_MIND,113
2026-03,PRV-015,Second Skin,DAMAGED_IN_TRANSIT,2
2026-03,PRV-015,Second Skin,NOT_AS_PICTURED,35
2026-03,PRV-015,Second Skin,QUALITY_ISSUE,19
2026-03,PRV-015,Second Skin,SIZE_TOO_LARGE,65
2026-03,PRV-015,Second Skin,SIZE_TOO_SMALL,144
2026-04,PRV-001,Adicolor,CHANGED_MIND,193
2026-04,PRV-001,Adicolor,DAMAGED_IN_TRANSIT,8
2026-04,PRV-001,Adicolor,NOT_AS_PICTURED,20
2026-04,PRV-001,Adicolor,QUALITY_ISSUE,17
2026-04,PRV-001,Adicolor,SIZE_TOO_LARGE,42
2026-04,PRV-001,Adicolor,SIZE_TOO_SMALL,51
2026-04,PRV-001,Own the Run,CHANGED_MIND,118
2026-04,PRV-001,Own the Run,DAMAGED_IN_TRANSIT,5
2026-04,PRV-001,Own the Run,NOT_AS_PICTURED,12
2026-04,PRV-001,Own the Run,QUALITY_ISSUE,10
2026-04,PRV-001,Own the Run,SIZE_TOO_LARGE,26
2026-04,PRV-001,Own the Run,SIZE_TOO_SMALL,33
2026-04,PRV-001,Terrex,CHANGED_MIND,96
2026-04,PRV-001,Terrex,DAMAGED_IN_TRANSIT,2
2026-04,PRV-001,Terrex,NOT_AS_PICTURED,10
2026-04,PRV-001,Terrex,QUALITY_ISSUE,9
2026-04,PRV-001,Terrex,SIZE_TOO_LARGE,22
2026-04,PRV-001,Terrex,SIZE_TOO_SMALL,26
2026-04,PRV-001,Tiro,CHANGED_MIND,151
2026-04,PRV-001,Tiro,DAMAGED_IN_TRANSIT,4
2026-04,PRV-001,Tiro,NOT_AS_PICTURED,15
2026-04,PRV-001,Tiro,QUALITY_ISSUE,13
2026-04,PRV-001,Tiro,SIZE_TOO_LARGE,35
2026-04,PRV-001,Tiro,SIZE_TOO_SMALL,41
2026-04,PRV-001,Ultraboost,CHANGED_MIND,168
2026-04,PRV-001,Ultraboost,DAMAGED_IN_TRANSIT,5
2026-04,PRV-001,Ultraboost,NOT_AS_PICTURED,18
2026-04,PRV-001,Ultraboost,QUALITY_ISSUE,14
2026-04,PRV-001,Ultraboost,SIZE_TOO_LARGE,37
2026-04,PRV-001,Ultraboost,SIZE_TOO_SMALL,46
2026-04,PRV-001,Z.N.E.,CHANGED_MIND,136
2026-04,PRV-001,Z.N.E.,DAMAGED_IN_TRANSIT,5
2026-04,PRV-001,Z.N.E.,NOT_AS_PICTURED,14
2026-04,PRV-001,Z.N.E.,QUALITY_ISSUE,12
2026-04,PRV-001,Z.N.E.,SIZE_TOO_LARGE,30
2026-04,PRV-001,Z.N.E.,SIZE_TOO_SMALL,37
2026-04,PRV-002,Basico,CHANGED_MIND,273
2026-04,PRV-002,Basico,DAMAGED_IN_TRANSIT,54
2026-04,PRV-002,Basico,NOT_AS_PICTURED,260
2026-04,PRV-002,Basico,QUALITY_ISSUE,288
2026-04,PRV-002,Basico,SIZE_TOO_LARGE,122
2026-04,PRV-002,Basico,SIZE_TOO_SMALL,327
2026-04,PRV-002,Basico,WRONG_ITEM_SENT,45
2026-04,PRV-002,Neroluce,CHANGED_MIND,151
2026-04,PRV-002,Neroluce,DAMAGED_IN_TRANSIT,29
2026-04,PRV-002,Neroluce,NOT_AS_PICTURED,144
2026-04,PRV-002,Neroluce,QUALITY_ISSUE,158
2026-04,PRV-002,Neroluce,SIZE_TOO_LARGE,68
2026-04,PRV-002,Neroluce,SIZE_TOO_SMALL,180
2026-04,PRV-002,Neroluce,WRONG_ITEM_SENT,24
2026-04,PRV-002,Notte,CHANGED_MIND,189
2026-04,PRV-002,Notte,DAMAGED_IN_TRANSIT,36
2026-04,PRV-002,Notte,NOT_AS_PICTURED,180
2026-04,PRV-002,Notte,QUALITY_ISSUE,200
2026-04,PRV-002,Notte,SIZE_TOO_LARGE,85
2026-04,PRV-002,Notte,SIZE_TOO_SMALL,226
2026-04,PRV-002,Notte,WRONG_ITEM_SENT,31
2026-04,PRV-002,Sabbia,CHANGED_MIND,206
2026-04,PRV-002,Sabbia,DAMAGED_IN_TRANSIT,41
2026-04,PRV-002,Sabbia,NOT_AS_PICTURED,196
2026-04,PRV-002,Sabbia,QUALITY_ISSUE,216
2026-04,PRV-002,Sabbia,SIZE_TOO_LARGE,93
2026-04,PRV-002,Sabbia,SIZE_TOO_SMALL,246
2026-04,PRV-002,Sabbia,WRONG_ITEM_SENT,31
2026-04,PRV-002,Vetro,CHANGED_MIND,211
2026-04,PRV-002,Vetro,DAMAGED_IN_TRANSIT,42
2026-04,PRV-002,Vetro,NOT_AS_PICTURED,201
2026-04,PRV-002,Vetro,QUALITY_ISSUE,371
2026-04,PRV-002,Vetro,SIZE_TOO_LARGE,96
2026-04,PRV-002,Vetro,SIZE_TOO_SMALL,256
2026-04,PRV-002,Vetro,WRONG_ITEM_SENT,32
2026-04,PRV-003,Fjell,CHANGED_MIND,125
2026-04,PRV-003,Fjell,DAMAGED_IN_TRANSIT,6
2026-04,PRV-003,Fjell,NOT_AS_PICTURED,18
2026-04,PRV-003,Fjell,QUALITY_ISSUE,15
2026-04,PRV-003,Fjell,SIZE_TOO_LARGE,41
2026-04,PRV-003,Fjell,SIZE_TOO_SMALL,32
2026-04,PRV-003,Havn,CHANGED_MIND,107
2026-04,PRV-003,Havn,DAMAGED_IN_TRANSIT,4
2026-04,PRV-003,Havn,NOT_AS_PICTURED,16
2026-04,PRV-003,Havn,QUALITY_ISSUE,12
2026-04,PRV-003,Havn,SIZE_TOO_LARGE,34
2026-04,PRV-003,Havn,SIZE_TOO_SMALL,29
2026-04,PRV-003,Linje,CHANGED_MIND,138
2026-04,PRV-003,Linje,DAMAGED_IN_TRANSIT,6
2026-04,PRV-003,Linje,NOT_AS_PICTURED,21
2026-04,PRV-003,Linje,QUALITY_ISSUE,14
2026-04,PRV-003,Linje,SIZE_TOO_LARGE,44
2026-04,PRV-003,Linje,SIZE_TOO_SMALL,37
2026-04,PRV-003,Sten,CHANGED_MIND,131
2026-04,PRV-003,Sten,DAMAGED_IN_TRANSIT,3
2026-04,PRV-003,Sten,NOT_AS_PICTURED,19
2026-04,PRV-003,Sten,QUALITY_ISSUE,15
2026-04,PRV-003,Sten,SIZE_TOO_LARGE,42
2026-04,PRV-003,Sten,SIZE_TOO_SMALL,36
2026-04,PRV-004,Atelier,CHANGED_MIND,13
2026-04,PRV-004,Atelier,DAMAGED_IN_TRANSIT,1
2026-04,PRV-004,Atelier,NOT_AS_PICTURED,1
2026-04,PRV-004,Atelier,SIZE_TOO_LARGE,4
2026-04,PRV-004,Atelier,SIZE_TOO_SMALL,4
2026-04,PRV-004,Rive Gauche,CHANGED_MIND,29
2026-04,PRV-004,Rive Gauche,DAMAGED_IN_TRANSIT,1
2026-04,PRV-004,Rive Gauche,NOT_AS_PICTURED,5
2026-04,PRV-004,Rive Gauche,QUALITY_ISSUE,1
2026-04,PRV-004,Rive Gauche,SIZE_TOO_LARGE,9
2026-04,PRV-004,Rive Gauche,SIZE_TOO_SMALL,10
2026-04,PRV-004,Sainte-Claire,CHANGED_MIND,18
2026-04,PRV-004,Sainte-Claire,DAMAGED_IN_TRANSIT,1
2026-04,PRV-004,Sainte-Claire,NOT_AS_PICTURED,4
2026-04,PRV-004,Sainte-Claire,QUALITY_ISSUE,1
2026-04,PRV-004,Sainte-Claire,SIZE_TOO_LARGE,5
2026-04,PRV-004,Sainte-Claire,SIZE_TOO_SMALL,5
2026-04,PRV-005,Everyday,CHANGED_MIND,142
2026-04,PRV-005,Everyday,DAMAGED_IN_TRANSIT,4
2026-04,PRV-005,Everyday,NOT_AS_PICTURED,20
2026-04,PRV-005,Everyday,QUALITY_ISSUE,15
2026-04,PRV-005,Everyday,SIZE_TOO_LARGE,40
2026-04,PRV-005,Everyday,SIZE_TOO_SMALL,45
2026-04,PRV-005,Organic Core,CHANGED_MIND,154
2026-04,PRV-005,Organic Core,DAMAGED_IN_TRANSIT,7
2026-04,PRV-005,Organic Core,NOT_AS_PICTURED,20
2026-04,PRV-005,Organic Core,QUALITY_ISSUE,14
2026-04,PRV-005,Organic Core,SIZE_TOO_LARGE,43
2026-04,PRV-005,Organic Core,SIZE_TOO_SMALL,49
2026-04,PRV-005,Reworn,CHANGED_MIND,156
