month,product_id,provider_id,units_on_hand_end,units_received,stockout_days,days_of_cover,sell_through_pct
2025-01,SKU-010-008,PRV-010,32,24,21,45.7,39.6
2025-01,SKU-010-009,PRV-010,185,81,0,77.1,28.0
2025-01,SKU-010-010,PRV-010,427,208,0,79.6,27.4
2025-01,SKU-010-011,PRV-010,349,157,0,51.1,37.0
2025-01,SKU-010-012,PRV-010,151,63,0,70.8,29.8
2025-01,SKU-010-014,PRV-010,401,114,0,82.4,26.7
2025-01,SKU-010-015,PRV-010,231,142,0,54.1,35.7
2025-01,SKU-010-016,PRV-010,205,104,0,60.9,33.0
2025-01,SKU-010-017,PRV-010,663,351,0,70.8,29.8
2025-01,SKU-010-018,PRV-010,468,230,0,47.9,38.5
2025-02,SKU-010-001,PRV-010,248,114,0,62.5,32.4
2025-02,SKU-010-003,PRV-010,85,64,0,48.1,38.4
2025-02,SKU-010-004,PRV-010,310,183,0,62.4,32.5
2025-02,SKU-010-005,PRV-010,168,95,0,56.6,34.6
2025-02,SKU-010-006,PRV-010,167,111,0,48.2,38.4
2025-02,SKU-010-007,PRV-010,133,68,0,55.4,35.1
2025-02,SKU-010-008,PRV-010,132,54,0,82.5,26.7
2025-02,SKU-010-009,PRV-010,275,129,0,81.7,26.9
2025-02,SKU-010-010,PRV-010,526,167,0,79.7,27.3
2025-02,SKU-010-011,PRV-010,490,162,0,75.4,28.5
2025-02,SKU-010-012,PRV-010,103,70,0,49.8,37.6
2025-02,SKU-010-014,PRV-010,356,161,0,78.0,27.8
2025-02,SKU-010-015,PRV-010,269,98,0,62.1,32.6
2025-02,SKU-010-016,PRV-010,230,92,0,71.1,29.7
2025-02,SKU-010-017,PRV-010,614,213,0,81.9,26.8
2025-02,SKU-010-018,PRV-010,439,295,0,52.9,36.2
2025-03,SKU-010-001,PRV-010,315,112,0,75.0,28.6
2025-03,SKU-010-003,PRV-010,131,82,0,47.3,38.8
2025-03,SKU-010-004,PRV-010,301,120,0,65.4,31.4
2025-03,SKU-010-005,PRV-010,108,58,0,45.6,39.7
2025-03,SKU-010-006,PRV-010,295,133,0,77.6,27.9
2025-03,SKU-010-007,PRV-010,172,54,0,75.9,28.3
2025-03,SKU-010-008,PRV-010,82,39,0,53.5,35.9
2025-03,SKU-010-009,PRV-010,117,55,21,56.6,34.6
2025-03,SKU-010-010,PRV-010,502,166,0,72.1,29.4
2025-03,SKU-010-011,PRV-010,613,339,0,63.4,32.1
2025-03,SKU-010-012,PRV-010,170,76,0,81.0,27.0
2025-03,SKU-010-014,PRV-010,323,104,0,73.4,29.0
2025-03,SKU-010-015,PRV-010,420,145,0,73.7,28.9
2025-03,SKU-010-016,PRV-010,173,123,0,50.4,37.3
2025-03,SKU-010-017,PRV-010,344,192,0,51.3,36.9
2025-03,SKU-010-018,PRV-010,510,221,0,65.7,31.4
2025-04,SKU-010-001,PRV-010,202,129,0,55.6,35.0
2025-04,SKU-010-003,PRV-010,153,86,0,68.5,30.5
2025-04,SKU-010-004,PRV-010,419,188,0,81.6,26.9
2025-04,SKU-010-005,PRV-010,158,66,0,59.2,33.6
2025-04,SKU-010-006,PRV-010,249,118,0,65.5,31.4
2025-04,SKU-010-007,PRV-010,140,105,0,50.6,37.2
2025-04,SKU-010-008,PRV-010,95,45,0,52.8,36.2
2025-04,SKU-010-009,PRV-010,341,168,0,50.6,37.2
2025-04,SKU-010-010,PRV-010,371,154,0,62.2,32.5
2025-04,SKU-010-011,PRV-010,528,255,0,63.6,32.0
2025-04,SKU-010-012,PRV-010,114,50,0,67.1,30.9
2025-04,SKU-010-014,PRV-010,462,152,0,73.7,28.9
2025-04,SKU-010-015,PRV-010,255,133,0,49.0,38.0
2025-04,SKU-010-016,PRV-010,198,102,0,60.0,33.3
2025-04,SKU-010-017,PRV-010,424,183,0,53.2,36.0
2025-04,SKU-010-018,PRV-010,675,326,0,67.7,30.7
2025-05,SKU-010-001,PRV-010,239,81,0,68.9,30.3
2025-05,SKU-010-003,PRV-010,110,69,0,46.5,39.2
2025-05,SKU-010-004,PRV-010,245,113,0,62.3,32.5
2025-05,SKU-010-005,PRV-010,116,53,16,72.5,29.3
2025-05,SKU-010-006,PRV-010,264,90,0,83.4,26.5
2025-05,SKU-010-007,PRV-010,147,75,0,60.4,33.2
2025-05,SKU-010-008,PRV-010,97,65,0,53.9,35.8
2025-05,SKU-010-009,PRV-010,251,184,0,51.2,36.9
2025-05,SKU-010-010,PRV-010,466,220,0,59.0,33.7
2025-05,SKU-010-011,PRV-010,512,252,0,69.8,30.1
2025-05,SKU-010-012,PRV-010,152,70,0,72.4,29.3
2025-05,SKU-010-014,PRV-010,336,166,0,64.2,31.8
2025-05,SKU-010-015,PRV-010,499,183,0,80.5,27.2
2025-05,SKU-010-016,PRV-010,273,120,0,79.5,27.4
2025-05,SKU-010-017,PRV-010,552,205,0,63.2,32.2
2025-05,SKU-010-018,PRV-010,568,394,0,50.7,37.2
2025-06,SKU-010-001,PRV-010,150,120,0,45.0,40.0
2025-06,SKU-010-003,PRV-010,190,78,0,77.0,28.0
2025-06,SKU-010-004,PRV-010,249,119,0,63.3,32.2
2025-06,SKU-010-005,PRV-010,245,95,0,68.1,30.6
2025-06,SKU-010-006,PRV-010,134,68,0,47.9,38.5
2025-06,SKU-010-007,PRV-010,205,63,0,78.8,27.6
2025-06,SKU-010-008,PRV-010,100,45,0,58.8,33.8
2025-06,SKU-010-009,PRV-010,239,154,0,47.8,38.6
2025-06,SKU-010-010,PRV-010,301,168,0,51.9,36.6
2025-06,SKU-010-011,PRV-010,529,261,0,69.0,30.3
2025-06,SKU-010-012,PRV-010,110,65,0,47.1,38.9
2025-06,SKU-010-014,PRV-010,412,163,0,60.0,33.3
2025-06,SKU-010-015,PRV-010,335,123,0,63.2,32.2
2025-06,SKU-010-016,PRV-010,197,77,0,62.2,32.5
2025-06,SKU-010-017,PRV-010,403,205,0,51.2,36.9
2025-06,SKU-010-018,PRV-010,372,200,0,46.1,39.4
2025-07,SKU-010-001,PRV-010,185,128,0,55.5,35.1
2025-07,SKU-010-003,PRV-010,108,59,0,52.3,36.5
2025-07,SKU-010-004,PRV-010,270,130,0,64.3,31.8
2025-07,SKU-010-005,PRV-010,221,100,0,64.4,31.8
2025-07,SKU-010-006,PRV-010,184,90,0,47.2,38.9
2025-07,SKU-010-007,PRV-010,190,94,0,75.0,28.6
2025-07,SKU-010-008,PRV-010,117,62,0,63.8,32.0
2025-07,SKU-010-009,PRV-010,245,188,0,44.5,40.2
2025-07,SKU-010-010,PRV-010,532,235,0,79.4,27.4
2025-07,SKU-010-011,PRV-010,691,385,0,68.2,30.6
2025-07,SKU-010-012,PRV-010,144,47,0,75.8,28.4
2025-07,SKU-010-013,PRV-010,107,72,0,56.3,34.8
2025-07,SKU-010-014,PRV-010,358,171,0,58.4,33.9
2025-07,SKU-010-015,PRV-010,325,107,0,73.3,29.0
2025-07,SKU-010-016,PRV-010,221,148,0,48.8,38.1
2025-07,SKU-010-017,PRV-010,410,211,12,69.9,30.0
2025-07,SKU-010-018,PRV-010,617,332,0,61.7,32.7
2025-08,SKU-010-001,PRV-010,332,175,0,71.1,29.7
2025-08,SKU-010-003,PRV-010,159,76,0,65.3,31.5
2025-08,SKU-010-004,PRV-010,287,126,0,70.6,29.8
2025-08,SKU-010-005,PRV-010,229,93,0,75.5,28.4
2025-08,SKU-010-006,PRV-010,151,126,0,44.4,40.3
2025-08,SKU-010-007,PRV-010,159,95,0,57.5,34.3
2025-08,SKU-010-008,PRV-010,115,66,0,56.6,34.7
2025-08,SKU-010-009,PRV-010,265,159,0,47.3,38.8
2025-08,SKU-010-010,PRV-010,392,237,0,60.3,33.2
2025-08,SKU-010-011,PRV-010,551,238,0,65.1,31.6
2025-08,SKU-010-012,PRV-010,192,78,0,80.0,27.3
2025-08,SKU-010-013,PRV-010,152,96,0,43.8,40.6
2025-08,SKU-010-014,PRV-010,580,170,0,80.9,27.0
2025-08,SKU-010-015,PRV-010,337,231,0,54.1,35.7
2025-08,SKU-010-016,PRV-010,309,175,0,68.2,30.6
2025-08,SKU-010-017,PRV-010,447,283,0,61.0,33.0
2025-08,SKU-010-018,PRV-010,515,313,0,55.6,35.1
2025-09,SKU-010-001,PRV-010,316,146,0,69.2,30.2
2025-09,SKU-010-003,PRV-010,138,73,0,61.8,32.7
2025-09,SKU-010-004,PRV-010,423,165,0,79.8,27.3
2025-09,SKU-010-005,PRV-010,160,97,0,56.5,34.7
2025-09,SKU-010-006,PRV-010,340,117,0,80.3,27.2
2025-09,SKU-010-007,PRV-010,180,88,0,72.0,29.4
2025-09,SKU-010-008,PRV-010,144,80,0,66.5,31.1
2025-09,SKU-010-009,PRV-010,436,152,0,77.4,27.9
2025-09,SKU-010-010,PRV-010,574,255,0,80.5,27.2
2025-09,SKU-010-011,PRV-010,498,279,0,59.8,33.4
2025-09,SKU-010-012,PRV-010,129,60,0,58.6,33.8
2025-09,SKU-010-013,PRV-010,333,145,0,67.0,30.9
2025-09,SKU-010-014,PRV-010,444,247,0,60.0,33.3
2025-09,SKU-010-015,PRV-010,289,212,0,49.3,37.8
2025-09,SKU-010-016,PRV-010,201,114,0,56.9,34.5
2025-09,SKU-010-017,PRV-010,638,371,0,57.3,34.4
2025-09,SKU-010-018,PRV-010,857,346,0,83.5,26.4
2025-10,SKU-010-001,PRV-010,276,112,0,62.7,32.4
2025-10,SKU-010-003,PRV-010,197,74,0,71.2,29.6
2025-10,SKU-010-004,PRV-010,380,241,0,61.0,33.0
2025-10,SKU-010-005,PRV-010,242,83,0,73.3,29.0
2025-10,SKU-010-006,PRV-010,217,78,0,65.8,31.3
2025-10,SKU-010-007,PRV-010,185,106,0,53.4,36.0
2025-10,SKU-010-008,PRV-010,111,47,0,53.7,35.8
2025-10,SKU-010-009,PRV-010,466,213,0,61.9,32.7
2025-10,SKU-010-010,PRV-010,463,160,0,78.5,27.7
2025-10,SKU-010-011,PRV-010,470,283,0,50.9,37.1
2025-10,SKU-010-012,PRV-010,174,79,0,62.1,32.6
2025-10,SKU-010-013,PRV-010,445,246,0,70.3,29.9
2025-10,SKU-010-014,PRV-010,489,246,0,67.0,30.9
2025-10,SKU-010-015,PRV-010,341,222,0,57.2,34.4
2025-10,SKU-010-016,PRV-010,264,154,0,62.4,32.5
2025-10,SKU-010-017,PRV-010,567,195,7,66.7,31.0
2025-10,SKU-010-018,PRV-010,387,226,0,44.5,40.3
2025-11,SKU-010-001,PRV-010,236,207,0,44.0,40.6
2025-11,SKU-010-003,PRV-010,193,94,0,60.3,33.2
2025-11,SKU-010-004,PRV-010,371,253,0,47.0,39.0
2025-11,SKU-010-005,PRV-010,257,148,0,62.2,32.5
2025-11,SKU-010-006,PRV-010,404,199,0,75.3,28.5
2025-11,SKU-010-007,PRV-010,294,141,0,64.4,31.8
2025-11,SKU-010-008,PRV-010,131,71,0,57.0,34.5
2025-11,SKU-010-009,PRV-010,515,224,0,56.8,34.6
2025-11,SKU-010-010,PRV-010,569,188,0,73.6,29.0
2025-11,SKU-010-011,PRV-010,638,331,0,45.1,39.9
2025-11,SKU-010-012,PRV-010,255,94,0,79.7,27.4
2025-11,SKU-010-013,PRV-010,380,191,12,68.3,30.5
2025-11,SKU-010-014,PRV-010,608,334,0,67.1,30.9
2025-11,SKU-010-015,PRV-010,278,102,16,73.2,29.1
2025-11,SKU-010-016,PRV-010,515,267,0,73.9,28.9
2025-11,SKU-010-017,PRV-010,902,437,0,72.7,29.2
2025-11,SKU-010-018,PRV-010,807,316,0,58.3,34.0
2025-12,SKU-010-001,PRV-010,243,124,0,48.6,38.2
2025-12,SKU-010-003,PRV-010,133,90,0,45.9,39.5
2025-12,SKU-010-004,PRV-010,454,138,0,79.6,27.4
2025-12,SKU-010-005,PRV-010,308,112,0,79.7,27.4
2025-12,SKU-010-006,PRV-010,195,101,9,71.3,29.6
2025-12,SKU-010-007,PRV-010,238,102,0,73.6,29.0
2025-12,SKU-010-008,PRV-010,107,79,0,52.6,36.3
2025-12,SKU-010-009,PRV-010,243,77,21,72.9,29.2
2025-12,SKU-010-010,PRV-010,506,354,0,52.2,36.5
2025-12,SKU-010-011,PRV-010,623,208,3,72.4,29.3
2025-12,SKU-010-012,PRV-010,193,63,0,76.2,28.3
2025-12,SKU-010-013,PRV-010,293,168,0,44.8,40.1
2025-12,SKU-010-014,PRV-010,283,193,0,44.7,40.2
2025-12,SKU-010-015,PRV-010,365,207,0,43.6,40.7
2025-12,SKU-010-016,PRV-010,265,159,0,45.7,39.6
2025-12,SKU-010-017,PRV-010,593,367,0,61.8,32.7
2025-12,SKU-010-018,PRV-010,520,266,0,50.6,37.2
2026-01,SKU-010-001,PRV-010,213,96,16,75.2,28.5
2026-01,SKU-010-003,PRV-010,263,86,0,82.2,26.7
2026-01,SKU-010-004,PRV-010,270,141,0,54.4,35.6
2026-01,SKU-010-005,PRV-010,211,136,0,52.3,36.4
2026-01,SKU-010-006,PRV-010,122,68,12,50.1,37.4
2026-01,SKU-010-007,PRV-010,190,130,0,53.8,35.8
2026-01,SKU-010-008,PRV-010,141,68,0,63.1,32.2
2026-01,SKU-010-009,PRV-010,287,154,0,47.8,38.5
2026-01,SKU-010-010,PRV-010,353,226,0,46.9,39.0
2026-01,SKU-010-011,PRV-010,499,222,0,64.2,31.8
2026-01,SKU-010-012,PRV-010,146,79,0,62.6,32.4
2026-01,SKU-010-013,PRV-010,332,211,0,47.4,38.7
2026-01,SKU-010-014,PRV-010,333,137,0,57.1,34.4
2026-01,SKU-010-015,PRV-010,422,182,0,81.7,26.9
2026-01,SKU-010-016,PRV-010,359,173,0,76.9,28.1
2026-01,SKU-010-017,PRV-010,653,334,0,67.1,30.9
2026-01,SKU-010-018,PRV-010,625,448,0,54.0,35.7
2026-02,SKU-010-001,PRV-010,239,141,0,58.3,34.0
2026-02,SKU-010-003,PRV-010,210,70,0,75.0,28.6
2026-02,SKU-010-004,PRV-010,343,175,0,69.5,30.1
2026-02,SKU-010-005,PRV-010,265,105,0,73.6,29.0
2026-02,SKU-010-006,PRV-010,172,111,0,51.1,37.0
2026-02,SKU-010-007,PRV-010,209,93,0,70.4,29.9
2026-02,SKU-010-008,PRV-010,121,66,0,58.5,33.9
2026-02,SKU-010-009,PRV-010,383,210,0,56.0,34.9
2026-02,SKU-010-010,PRV-010,271,158,0,44.9,40.0
2026-02,SKU-010-011,PRV-010,452,311,0,47.9,38.5
2026-02,SKU-010-012,PRV-010,186,59,0,75.4,28.5
2026-02,SKU-010-013,PRV-010,309,207,0,53.9,35.8
2026-02,SKU-010-014,PRV-010,511,238,0,78.2,27.7
2026-02,SKU-010-015,PRV-010,341,153,5,59.5,33.5
2026-02,SKU-010-016,PRV-010,234,112,0,60.0,33.3
2026-02,SKU-010-017,PRV-010,360,292,0,45.8,39.6
2026-02,SKU-010-018,PRV-010,877,412,0,79.2,27.5
2026-03,SKU-010-001,PRV-010,244,188,0,47.8,38.5
2026-03,SKU-010-002,PRV-010,125,58,0,69.4,30.2
2026-03,SKU-010-003,PRV-010,187,91,0,68.4,30.5
2026-03,SKU-010-004,PRV-010,437,157,0,75.8,28.4
2026-03,SKU-010-005,PRV-010,161,92,0,47.4,38.8
2026-03,SKU-010-006,PRV-010,228,169,0,49.2,37.9
2026-03,SKU-010-007,PRV-010,237,86,0,64.1,31.9
2026-03,SKU-010-008,PRV-010,111,51,0,62.8,32.3
2026-03,SKU-010-009,PRV-010,485,224,0,77.0,28.0
2026-03,SKU-010-010,PRV-010,362,235,0,46.2,39.4
2026-03,SKU-010-011,PRV-010,661,278,0,79.3,27.4
2026-03,SKU-010-012,PRV-010,104,60,0,52.9,36.2
2026-03,SKU-010-013,PRV-010,426,185,0,77.9,27.8
2026-03,SKU-010-014,PRV-010,489,252,0,71.9,29.4
2026-03,SKU-010-015,PRV-010,490,272,0,68.1,30.6
2026-03,SKU-010-016,PRV-010,369,128,0,67.1,30.9
2026-03,SKU-010-017,PRV-010,666,317,0,58.6,33.9
2026-03,SKU-010-018,PRV-010,505,260,0,44.3,40.4
2026-04,SKU-010-001,PRV-010,374,185,0,63.4,32.1
2026-04,SKU-010-002,PRV-010,127,70,0,55.2,35.2
2026-04,SKU-010-003,PRV-010,200,126,0,57.1,34.4
2026-04,SKU-010-004,PRV-010,302,154,0,56.3,34.8
2026-04,SKU-010-005,PRV-010,190,98,0,58.8,33.8
2026-04,SKU-010-006,PRV-010,279,112,0,64.4,31.8
2026-04,SKU-010-007,PRV-010,228,81,0,78.6,27.6
2026-04,SKU-010-008,PRV-010,187,65,0,79.0,27.5
2026-04,SKU-010-009,PRV-010,460,291,0,61.6,32.7
2026-04,SKU-010-010,PRV-010,489,180,0,78.4,27.7
2026-04,SKU-010-011,PRV-010,562,290,0,60.0,33.3
2026-04,SKU-010-012,PRV-010,179,97,0,59.7,33.5
2026-04,SKU-010-013,PRV-010,344,194,0,61.4,32.8
2026-04,SKU-010-014,PRV-010,632,263,0,74.6,28.7
2026-04,SKU-010-015,PRV-010,411,247,0,55.3,35.2
2026-04,SKU-010-016,PRV-010,384,189,0,66.2,31.2
2026-04,SKU-010-017,PRV-010,857,435,0,75.6,28.4
2026-04,SKU-010-018,PRV-010,612,383,0,47.2,38.9
2026-05,SKU-010-001,PRV-010,333,129,0,75.1,28.5
2026-05,SKU-010-002,PRV-010,164,124,0,47.3,38.8
2026-05,SKU-010-003,PRV-010,195,117,0,59.1,33.7
2026-05,SKU-010-004,PRV-010,523,253,0,73.3,29.0
2026-05,SKU-010-005,PRV-010,213,144,0,50.3,37.4
2026-05,SKU-010-006,PRV-010,213,103,0,60.9,33.0
2026-05,SKU-010-007,PRV-010,234,100,0,73.1,29.1
2026-05,SKU-010-008,PRV-010,135,62,0,62.3,32.5
2026-05,SKU-010-009,PRV-010,260,138,0,45.3,39.8
2026-05,SKU-010-010,PRV-010,413,164,0,63.5,32.1
2026-05,SKU-010-011,PRV-010,968,359,0,81.1,27.0
2026-05,SKU-010-012,PRV-010,166,92,0,62.2,32.5
2026-05,SKU-010-013,PRV-010,374,244,0,54.2,35.6
2026-05,SKU-010-014,PRV-010,575,225,0,71.6,29.5
2026-05,SKU-010-015,PRV-010,560,200,0,81.2,27.0
2026-05,SKU-010-016,PRV-010,327,138,0,69.1,30.3
2026-05,SKU-010-017,PRV-010,964,363,0,78.4,27.7
2026-05,SKU-010-018,PRV-010,697,414,5,62.6,32.4
2026-06,SKU-010-001,PRV-010,331,108,0,80.1,27.3
2026-06,SKU-010-002,PRV-010,184,116,0,56.9,34.5
2026-06,SKU-010-003,PRV-010,183,122,0,56.6,34.6
2026-06,SKU-010-004,PRV-010,359,118,0,74.3,28.8
2026-06,SKU-010-005,PRV-010,248,121,0,79.1,27.5
2026-06,SKU-010-006,PRV-010,187,98,0,53.9,35.7
2026-06,SKU-010-007,PRV-010,216,118,0,54.5,35.5
2026-06,SKU-010-008,PRV-010,122,68,0,57.2,34.4
2026-06,SKU-010-009,PRV-010,570,254,0,77.7,27.8
2026-06,SKU-010-010,PRV-010,446,184,0,62.8,32.3
2026-06,SKU-010-011,PRV-010,545,209,0,65.4,31.4
2026-06,SKU-010-012,PRV-010,173,74,0,74.1,28.8
2026-06,SKU-010-013,PRV-010,348,193,0,64.8,31.6
2026-06,SKU-010-014,PRV-010,282,174,0,46.5,39.2
2026-06,SKU-010-015,PRV-010,507,208,0,75.3,28.5
2026-06,SKU-010-016,PRV-010,319,184,0,63.8,32.0
2026-06,SKU-010-017,PRV-010,621,277,0,67.0,30.9
2026-06,SKU-010-018,PRV-010,478,249,3,56.9,34.5
2026-07,SKU-010-001,PRV-010,302,137,0,67.1,30.9
2026-07,SKU-010-002,PRV-010,210,157,0,51.2,36.9
2026-07,SKU-010-003,PRV-010,220,113,0,61.7,32.7
2026-07,SKU-010-004,PRV-010,255,183,0,45.8,39.6
2026-07,SKU-010-005,PRV-010,183,154,0,45.0,40.0
2026-07,SKU-010-006,PRV-010,209,109,0,56.5,34.7
2026-07,SKU-010-007,PRV-010,307,130,0,75.5,28.4
2026-07,SKU-010-008,PRV-010,109,54,0,50.3,37.4
2026-07,SKU-010-009,PRV-010,331,171,0,54.3,35.6
2026-07,SKU-010-010,PRV-010,484,279,0,61.8,32.7
2026-07,SKU-010-011,PRV-010,977,295,0,79.2,27.5
2026-07,SKU-010-012,PRV-010,230,73,0,83.1,26.5
2026-07,SKU-010-013,PRV-010,330,234,0,48.1,38.4
2026-07,SKU-010-014,PRV-010,462,232,0,73.3,29.0
2026-07,SKU-010-015,PRV-010,336,218,0,48.2,38.3
2026-07,SKU-010-016,PRV-010,123,58,21,72.4,29.3
2026-07,SKU-010-017,PRV-010,442,209,0,50.8,37.1
2026-07,SKU-010-018,PRV-010,872,289,0,69.8,30.1
2026-08,SKU-010-001,PRV-010,428,167,0,77.3,27.9
2026-08,SKU-010-002,PRV-010,322,150,0,79.2,27.5
2026-08,SKU-010-003,PRV-010,252,128,0,70.7,29.8
2026-08,SKU-010-004,PRV-010,345,138,0,56.9,34.5
2026-08,SKU-010-005,PRV-010,156,136,0,43.7,40.7
2026-08,SKU-010-006,PRV-010,178,141,0,46.0,39.5
2026-08,SKU-010-007,PRV-010,209,146,0,47.1,38.9
2026-08,SKU-010-008,PRV-010,152,47,0,81.4,26.9
2026-08,SKU-010-009,PRV-010,377,272,0,45.8,39.6
2026-08,SKU-010-010,PRV-010,403,222,0,54.5,35.5
2026-08,SKU-010-011,PRV-010,634,379,0,54.0,35.7
2026-08,SKU-010-012,PRV-010,211,70,0,78.1,27.7
2026-08,SKU-010-013,PRV-010,421,189,0,52.2,36.5
2026-08,SKU-010-014,PRV-010,381,242,0,46.1,39.4
2026-08,SKU-010-015,PRV-010,483,257,0,60.6,33.1
2026-08,SKU-010-016,PRV-010,379,145,0,79.5,27.4
2026-08,SKU-010-017,PRV-010,717,284,0,60.3,33.2
2026-08,SKU-010-018,PRV-010,590,325,0,59.0,33.7
2025-05,SKU-011-001,PRV-011,91,41,0,52.5,36.4
2025-05,SKU-011-002,PRV-011,69,37,0,57.5,34.3
2025-05,SKU-011-009,PRV-011,38,16,0,81.4,26.9
2025-06,SKU-011-001,PRV-011,121,83,0,49.7,37.6
2025-06,SKU-011-002,PRV-011,164,78,0,67.4,30.8
2025-06,SKU-011-007,PRV-011,85,40,0,67.1,30.9
2025-06,SKU-011-008,PRV-011,189,96,0,55.0,35.3
2025-06,SKU-011-009,PRV-011,38,16,0,54.3,35.6
2025-07,SKU-011-001,PRV-011,280,104,0,67.7,30.7
2025-07,SKU-011-002,PRV-011,122,62,0,50.1,37.4
2025-07,SKU-011-007,PRV-011,142,73,0,63.6,32.1
2025-07,SKU-011-008,PRV-011,317,175,0,55.6,35.0
2025-07,SKU-011-009,PRV-011,68,24,0,70.3,29.9
2025-07,SKU-011-014,PRV-011,75,29,12,77.6,27.9
2025-08,SKU-011-001,PRV-011,151,67,12,58.1,34.1
2025-08,SKU-011-002,PRV-011,128,73,0,44.1,40.5
2025-08,SKU-011-007,PRV-011,183,106,0,60.3,33.2
2025-08,SKU-011-008,PRV-011,527,248,0,79.4,27.4
2025-08,SKU-011-009,PRV-011,59,38,0,53.6,35.9
2025-08,SKU-011-014,PRV-011,180,89,0,62.8,32.3
2025-09,SKU-011-001,PRV-011,330,142,0,75.0,28.6
2025-09,SKU-011-002,PRV-011,218,94,0,62.3,32.5
2025-09,SKU-011-005,PRV-011,80,37,0,75.0,28.6
2025-09,SKU-011-006,PRV-011,22,14,0,44.0,40.5
2025-09,SKU-011-007,PRV-011,317,99,0,83.4,26.5
2025-09,SKU-011-008,PRV-011,421,175,9,80.4,27.2
2025-09,SKU-011-009,PRV-011,85,27,0,77.3,28.0
2025-09,SKU-011-010,PRV-011,63,23,0,65.2,31.5
2025-09,SKU-011-011,PRV-011,49,18,0,70.0,30.0
2025-09,SKU-011-014,PRV-011,214,117,2,56.8,34.6
2025-10,SKU-011-001,PRV-011,297,216,0,49.0,38.0
2025-10,SKU-011-002,PRV-011,243,147,0,51.0,37.0
2025-10,SKU-011-005,PRV-011,103,48,0,81.3,27.0
2025-10,SKU-011-006,PRV-011,53,25,0,69.1,30.3
2025-10,SKU-011-007,PRV-011,205,124,0,50.0,37.5
2025-10,SKU-011-008,PRV-011,501,234,0,63.4,32.1
2025-10,SKU-011-009,PRV-011,94,60,0,60.0,33.3
2025-10,SKU-011-010,PRV-011,73,30,0,54.8,35.4
2025-10,SKU-011-011,PRV-011,76,40,0,69.1,30.3
2025-10,SKU-011-014,PRV-011,212,87,3,59.4,33.5
2025-11,SKU-011-001,PRV-011,479,246,0,60.1,33.3
2025-11,SKU-011-002,PRV-011,350,117,0,76.6,28.1
2025-11,SKU-011-003,PRV-011,313,183,0,44.7,40.2
2025-11,SKU-011-004,PRV-011,62,29,0,54.7,35.4
2025-11,SKU-011-005,PRV-011,193,66,0,74.2,28.8
2025-11,SKU-011-006,PRV-011,119,46,0,67.4,30.8
2025-11,SKU-011-007,PRV-011,282,187,2,44.8,40.1
2025-11,SKU-011-008,PRV-011,887,334,5,74.5,28.7
2025-11,SKU-011-009,PRV-011,171,69,0,77.7,27.8
2025-11,SKU-011-010,PRV-011,133,71,0,62.3,32.5
2025-11,SKU-011-011,PRV-011,100,70,0,50.0,37.5
2025-11,SKU-011-012,PRV-011,96,50,0,48.0,38.5
2025-11,SKU-011-013,PRV-011,217,162,0,52.1,36.5
2025-11,SKU-011-014,PRV-011,443,256,0,63.0,32.3
2025-12,SKU-011-001,PRV-011,263,173,3,50.6,37.2
2025-12,SKU-011-002,PRV-011,345,147,0,57.2,34.4
2025-12,SKU-011-003,PRV-011,387,278,0,47.2,38.9
2025-12,SKU-011-004,PRV-011,82,31,0,61.5,32.8
2025-12,SKU-011-005,PRV-011,156,87,0,49.8,37.6
2025-12,SKU-011-006,PRV-011,134,64,0,78.8,27.6
2025-12,SKU-011-007,PRV-011,324,138,0,69.9,30.0
2025-12,SKU-011-008,PRV-011,643,229,7,82.8,26.6
2025-12,SKU-011-009,PRV-011,102,47,0,60.0,33.3
2025-12,SKU-011-010,PRV-011,162,72,0,81.0,27.0
2025-12,SKU-011-011,PRV-011,101,43,0,57.2,34.4
2025-12,SKU-011-012,PRV-011,224,89,0,69.3,30.2
2025-12,SKU-011-013,PRV-011,142,73,16,63.6,32.1
2025-12,SKU-011-014,PRV-011,453,263,0,64.7,31.7
2026-01,SKU-011-001,PRV-011,372,133,0,69.3,30.2
2026-01,SKU-011-002,PRV-011,360,164,0,82.4,26.7
2026-01,SKU-011-003,PRV-011,879,282,0,79.9,27.3
2026-01,SKU-011-004,PRV-011,110,54,0,58.9,33.7
2026-01,SKU-011-005,PRV-011,96,70,7,46.5,39.2
2026-01,SKU-011-006,PRV-011,48,22,12,55.4,35.1
2026-01,SKU-011-007,PRV-011,250,178,0,44.9,40.0
2026-01,SKU-011-008,PRV-011,561,220,3,66.3,31.2
2026-01,SKU-011-009,PRV-011,99,42,0,74.2,28.8
2026-01,SKU-011-010,PRV-011,139,85,0,59.6,33.5
2026-01,SKU-011-011,PRV-011,119,70,0,62.6,32.4
2026-01,SKU-011-012,PRV-011,200,98,0,71.4,29.6
2026-01,SKU-011-013,PRV-011,319,172,0,54.4,35.6
2026-01,SKU-011-014,PRV-011,269,156,0,62.6,32.4
2026-02,SKU-011-001,PRV-011,476,168,0,69.7,30.1
2026-02,SKU-011-002,PRV-011,204,141,0,51.9,36.6
2026-02,SKU-011-003,PRV-011,354,198,12,55.3,35.2
2026-02,SKU-011-004,PRV-011,174,76,0,74.6,28.7
2026-02,SKU-011-005,PRV-011,102,55,0,45.7,39.6
2026-02,SKU-011-006,PRV-011,101,45,0,70.5,29.9
