shift_date,shift,machine_id,plant_id,planned_production_time_min,stop_time_min,run_time_min,changeover_min_excluded_from_planned,ideal_cycle_time_sec,total_count,good_count,scheduled_units
2026-07-22,C,PRESS-01,BRM,480.0,278.4,201.6,0.0,4.2,2773,2681,2539
2026-07-22,C,PRESS-02,BRM,480.0,246.2,233.8,0.0,3.1,4192,4132,4193
2026-07-22,C,PRESS-03,BRM,480.0,152.9,327.1,0.0,2.4,7682,7636,7298
2026-07-22,C,WELD-01,BRM,480.0,58.8,421.2,0.0,18.5,1154,1134,1139
2026-07-22,C,WELD-02,BRM,480.0,115.6,364.4,0.0,18.5,1124,1115,1125
2026-07-22,A,CNC-01,STW,480.0,61.7,418.3,0.0,52.0,478,471,329
2026-07-22,A,CNC-02,STW,480.0,129.5,350.5,0.0,52.0,394,389,370
2026-07-22,A,CNC-03,STW,480.0,294.9,185.1,0.0,48.0,226,224,238
2026-07-22,A,CNC-04,STW,480.0,97.3,382.7,0.0,48.0,474,470,456
2026-07-22,A,GRIND-01,STW,480.0,87.3,392.7,0.0,76.0,305,301,306
2026-07-22,B,CNC-01,STW,480.0,75.3,404.7,0.0,52.0,461,460,331
2026-07-22,B,CNC-02,STW,480.0,115.9,364.1,0.0,52.0,405,402,391
2026-07-22,B,CNC-03,STW,480.0,304.0,176.0,0.0,48.0,210,210,203
2026-07-22,B,CNC-04,STW,480.0,58.2,421.8,0.0,48.0,524,520,526
2026-07-22,B,GRIND-01,STW,480.0,95.1,384.9,0.0,76.0,287,284,262
2026-07-22,C,CNC-01,STW,480.0,97.6,382.4,0.0,52.0,424,422,291
2026-07-22,C,CNC-02,STW,480.0,114.8,365.2,0.0,52.0,403,397,379
2026-07-22,C,CNC-03,STW,480.0,300.5,179.5,0.0,48.0,214,214,209
2026-07-22,C,CNC-04,STW,480.0,65.6,414.4,0.0,48.0,490,490,487
2026-07-22,C,GRIND-01,STW,480.0,154.4,325.6,0.0,76.0,243,239,236
2026-07-22,A,ASSY-01,VLD,440.5,68.6,371.9,39.5,31.0,692,674,690
2026-07-22,A,ASSY-02,VLD,480.0,90.6,389.4,0.0,31.0,690,679,641
2026-07-22,A,LEAK-01,VLD,480.0,103.4,376.6,0.0,22.0,1009,982,961
2026-07-22,A,PACK-01,VLD,461.7,67.1,394.6,18.3,9.5,2491,2275,2277
2026-07-22,B,ASSY-01,VLD,480.0,82.2,397.8,0.0,31.0,735,722,738
2026-07-22,B,ASSY-02,VLD,480.0,112.4,367.6,0.0,31.0,639,630,606
2026-07-22,B,LEAK-01,VLD,480.0,102.1,377.9,0.0,22.0,990,969,903
2026-07-22,B,PACK-01,VLD,480.0,116.2,363.8,0.0,9.5,2267,2235,2118
2026-07-23,A,PRESS-01,BRM,480.0,136.8,343.2,0.0,4.2,4468,4404,4325
2026-07-23,A,PRESS-02,BRM,480.0,191.3,288.7,0.0,3.1,5393,5227,5426
2026-07-23,A,PRESS-03,BRM,480.0,124.8,355.2,0.0,2.4,8622,8583,8000
2026-07-23,A,WELD-01,BRM,480.0,37.1,442.9,0.0,18.5,1178,1161,1153
2026-07-23,A,WELD-02,BRM,480.0,71.6,408.4,0.0,18.5,1268,1249,1264
2026-07-23,B,PRESS-01,BRM,480.0,180.0,300.0,0.0,4.2,4064,3964,3795
2026-07-23,B,PRESS-02,BRM,480.0,314.7,165.3,0.0,3.1,3037,2959,2836
2026-07-23,B,PRESS-03,BRM,480.0,100.6,379.4,0.0,2.4,9092,9012,8761
2026-07-23,B,WELD-01,BRM,480.0,41.9,438.1,0.0,18.5,1221,1193,1214
2026-07-23,B,WELD-02,BRM,480.0,71.9,408.1,0.0,18.5,1244,1227,1223
2026-07-23,C,PRESS-01,BRM,480.0,177.5,302.5,0.0,4.2,4002,3913,3916
2026-07-23,C,PRESS-02,BRM,480.0,295.4,184.6,0.0,3.1,3353,3310,3093
2026-07-23,C,PRESS-03,BRM,480.0,102.9,377.1,0.0,2.4,9139,9008,8465
2026-07-23,C,WELD-01,BRM,480.0,83.9,396.1,0.0,18.5,1089,1076,1096
2026-07-23,C,WELD-02,BRM,480.0,102.6,377.4,0.0,18.5,1159,1128,1154
2026-07-23,A,CNC-01,STW,480.0,81.7,398.3,0.0,52.0,449,448,314
2026-07-23,A,CNC-02,STW,480.0,112.2,367.8,0.0,52.0,411,407,389
2026-07-23,A,CNC-03,STW,480.0,320.5,159.5,0.0,48.0,195,194,200
2026-07-23,A,CNC-04,STW,480.0,77.7,402.3,0.0,48.0,495,492,471
2026-07-23,A,GRIND-01,STW,480.0,120.7,359.3,0.0,76.0,270,266,268
2026-07-23,B,CNC-01,STW,480.0,94.1,385.9,0.0,52.0,433,432,315
2026-07-23,B,CNC-02,STW,480.0,116.8,363.2,0.0,52.0,396,391,398
2026-07-23,B,CNC-03,STW,480.0,258.0,222.0,0.0,48.0,268,265,281
2026-07-23,B,CNC-04,STW,480.0,66.6,413.4,0.0,48.0,505,504,462
2026-07-23,B,GRIND-01,STW,480.0,102.4,377.6,0.0,76.0,291,288,283
2026-07-23,C,CNC-01,STW,480.0,87.2,392.8,0.0,52.0,428,423,299
2026-07-23,C,CNC-02,STW,480.0,109.8,370.2,0.0,52.0,415,411,390
2026-07-23,C,CNC-03,STW,480.0,320.4,159.6,0.0,48.0,189,188,187
2026-07-23,C,CNC-04,STW,480.0,94.4,385.6,0.0,48.0,465,464,454
2026-07-23,C,GRIND-01,STW,480.0,167.7,312.3,0.0,76.0,229,227,230
2026-07-23,A,ASSY-01,VLD,480.0,88.7,391.3,0.0,31.0,725,714,684
2026-07-23,A,ASSY-02,VLD,446.7,95.9,350.8,33.3,31.0,618,603,584
2026-07-23,A,LEAK-01,VLD,480.0,99.4,380.6,0.0,22.0,983,949,903
2026-07-23,A,PACK-01,VLD,460.1,68.7,391.4,19.9,9.5,2439,2218,2446
2026-07-23,B,ASSY-01,VLD,419.7,51.0,368.7,60.3,31.0,684,674,661
2026-07-23,B,ASSY-02,VLD,441.6,61.2,380.4,38.4,31.0,656,642,615
2026-07-23,B,LEAK-01,VLD,480.0,58.9,421.1,0.0,22.0,1126,1102,1090
2026-07-23,B,PACK-01,VLD,480.0,69.7,410.3,0.0,9.5,2493,2447,2397
2026-07-24,A,PRESS-01,BRM,480.0,112.0,368.0,0.0,4.2,5070,4979,4634
2026-07-24,A,PRESS-02,BRM,480.0,195.6,284.4,0.0,3.1,5306,5221,5235
2026-07-24,A,PRESS-03,BRM,480.0,74.9,405.1,0.0,2.4,9728,9579,9419
2026-07-24,A,WELD-01,BRM,480.0,49.5,430.5,0.0,18.5,1143,1129,1075
2026-07-24,A,WELD-02,BRM,480.0,70.1,409.9,0.0,18.5,1249,1246,1205
2026-07-24,B,PRESS-01,BRM,480.0,192.1,287.9,0.0,4.2,3901,3830,3593
2026-07-24,B,PRESS-02,BRM,480.0,243.2,236.8,0.0,3.1,4409,4355,4091
2026-07-24,B,PRESS-03,BRM,480.0,116.7,363.3,0.0,2.4,8646,8443,8343
2026-07-24,B,WELD-01,BRM,480.0,38.3,441.7,0.0,18.5,1203,1175,1097
2026-07-24,B,WELD-02,BRM,480.0,67.3,412.7,0.0,18.5,1283,1255,1186
2026-07-24,C,PRESS-01,BRM,480.0,266.7,213.3,0.0,4.2,2907,2849,2931
2026-07-24,C,PRESS-02,BRM,480.0,460.0,20.0,0.0,3.1,363,352,357
2026-07-24,C,PRESS-03,BRM,480.0,157.1,322.9,0.0,2.4,7727,7635,7364
2026-07-24,C,WELD-01,BRM,480.0,85.8,394.2,0.0,18.5,1033,1011,944
2026-07-24,C,WELD-02,BRM,480.0,95.7,384.3,0.0,18.5,1200,1185,1161
2026-07-24,A,CNC-01,STW,480.0,66.5,413.5,0.0,52.0,473,468,320
2026-07-24,A,CNC-02,STW,480.0,87.0,393.0,0.0,52.0,451,445,413
2026-07-24,A,CNC-03,STW,480.0,319.2,160.8,0.0,48.0,194,194,198
2026-07-24,A,CNC-04,STW,480.0,96.1,383.9,0.0,48.0,468,466,433
2026-07-24,A,GRIND-01,STW,480.0,107.6,372.4,0.0,76.0,287,281,270
2026-07-24,B,CNC-01,STW,480.0,64.9,415.1,0.0,52.0,461,458,327
2026-07-24,B,CNC-02,STW,480.0,98.4,381.6,0.0,52.0,423,419,391
2026-07-24,B,CNC-03,STW,480.0,276.9,203.1,0.0,48.0,249,247,244
2026-07-24,B,CNC-04,STW,480.0,102.0,378.0,0.0,48.0,453,450,425
2026-07-24,B,GRIND-01,STW,480.0,101.0,379.0,0.0,76.0,287,284,264
2026-07-24,C,CNC-01,STW,480.0,97.6,382.4,0.0,52.0,430,428,306
2026-07-24,C,CNC-02,STW,480.0,114.2,365.8,0.0,52.0,412,412,409
2026-07-24,C,CNC-03,STW,480.0,267.1,212.9,0.0,48.0,258,256,273
2026-07-24,C,CNC-04,STW,480.0,75.2,404.8,0.0,48.0,496,494,482
2026-07-24,C,GRIND-01,STW,480.0,112.6,367.4,0.0,76.0,280,278,263
2026-07-24,A,ASSY-01,VLD,353.8,0.0,353.8,126.2,31.0,640,628,593
2026-07-24,A,ASSY-02,VLD,480.0,107.5,372.5,0.0,31.0,640,634,637
2026-07-24,A,LEAK-01,VLD,462.3,85.4,376.9,17.7,22.0,1007,975,982
2026-07-24,A,PACK-01,VLD,440.2,66.1,374.1,39.8,9.5,2284,2081,2225
2026-07-24,B,ASSY-01,VLD,480.0,113.0,367.0,0.0,31.0,688,677,655
2026-07-24,B,ASSY-02,VLD,433.4,58.2,375.2,46.6,31.0,650,634,612
2026-07-24,B,LEAK-01,VLD,480.0,96.6,383.4,0.0,22.0,1005,989,917
2026-07-24,B,PACK-01,VLD,480.0,117.0,363.0,0.0,9.5,2213,2167,2211
2026-07-25,A,PRESS-01,BRM,480.0,131.5,348.5,0.0,4.2,4652,4557,4452
2026-07-25,A,PRESS-02,BRM,480.0,159.8,320.2,0.0,3.1,5882,5752,5933
2026-07-25,A,PRESS-03,BRM,480.0,87.0,393.0,0.0,2.4,9505,9289,8974
2026-07-25,A,WELD-01,BRM,480.0,92.5,387.5,0.0,18.5,1041,1028,1033
2026-07-25,A,WELD-02,BRM,480.0,59.4,420.6,0.0,18.5,1329,1314,1249
2026-07-25,A,CNC-01,STW,480.0,107.2,372.8,0.0,52.0,426,425,315
2026-07-25,A,CNC-02,STW,480.0,96.0,384.0,0.0,52.0,426,422,403
2026-07-25,A,CNC-03,STW,480.0,303.8,176.2,0.0,48.0,219,217,224
2026-07-25,A,CNC-04,STW,480.0,70.5,409.5,0.0,48.0,501,499,504
2026-07-25,A,GRIND-01,STW,480.0,131.9,348.1,0.0,76.0,263,258,256
2026-07-27,A,PRESS-01,BRM,480.0,192.5,287.5,0.0,4.2,3838,3758,3684
2026-07-27,A,PRESS-02,BRM,480.0,230.2,249.8,0.0,3.1,4739,4677,4452
2026-07-27,A,PRESS-03,BRM,480.0,113.2,366.8,0.0,2.4,9134,9046,8597
2026-07-27,A,WELD-01,BRM,480.0,85.3,394.7,0.0,18.5,1083,1073,1002
2026-07-27,A,WELD-02,BRM,480.0,81.4,398.6,0.0,18.5,1239,1227,1186
2026-07-27,B,PRESS-01,BRM,480.0,172.6,307.4,0.0,4.2,4119,4005,3887
2026-07-27,B,PRESS-02,BRM,480.0,276.8,203.2,0.0,3.1,3792,3689,3814
2026-07-27,B,PRESS-03,BRM,480.0,129.0,351.0,0.0,2.4,8605,8468,8059
2026-07-27,B,WELD-01,BRM,480.0,49.4,430.6,0.0,18.5,1175,1158,1110
2026-07-27,B,WELD-02,BRM,480.0,62.6,417.4,0.0,18.5,1343,1333,1305
2026-07-27,C,PRESS-01,BRM,480.0,272.7,207.3,0.0,4.2,2849,2793,2871
2026-07-27,C,PRESS-02,BRM,480.0,334.5,145.5,0.0,3.1,2642,2584,2535
2026-07-27,C,PRESS-03,BRM,480.0,129.9,350.1,0.0,2.4,8618,8509,7897
2026-07-27,C,WELD-01,BRM,480.0,66.9,413.1,0.0,18.5,1092,1077,1083
2026-07-27,C,WELD-02,BRM,480.0,134.2,345.8,0.0,18.5,1079,1065,1021
2026-07-27,A,CNC-01,STW,480.0,97.4,382.6,0.0,52.0,434,434,320
2026-07-27,A,CNC-02,STW,480.0,84.7,395.3,0.0,52.0,428,424,393
2026-07-27,A,CNC-03,STW,480.0,450.5,29.5,0.0,48.0,36,36,34
2026-07-27,A,CNC-04,STW,480.0,71.1,408.9,0.0,48.0,497,495,460
2026-07-27,A,GRIND-01,STW,480.0,121.0,359.0,0.0,76.0,274,271,260
2026-07-27,B,CNC-01,STW,480.0,73.7,406.3,0.0,52.0,447,443,303
2026-07-27,B,CNC-02,STW,480.0,87.6,392.4,0.0,52.0,442,439,442
2026-07-27,B,CNC-03,STW,480.0,460.0,20.0,0.0,48.0,24,24,25
2026-07-27,B,CNC-04,STW,480.0,171.4,308.6,0.0,48.0,377,375,352
2026-07-27,B,GRIND-01,STW,480.0,118.3,361.7,0.0,76.0,272,269,255
2026-07-27,C,CNC-01,STW,480.0,75.5,404.5,0.0,52.0,454,448,310
2026-07-27,C,CNC-02,STW,480.0,139.7,340.3,0.0,52.0,385,385,369
2026-07-27,C,CNC-03,STW,480.0,357.4,122.6,0.0,48.0,145,144,142
2026-07-27,C,CNC-04,STW,480.0,86.3,393.7,0.0,48.0,472,465,475
2026-07-27,C,GRIND-01,STW,480.0,167.7,312.3,0.0,76.0,229,226,210
2026-07-27,A,ASSY-01,VLD,480.0,111.3,368.7,0.0,31.0,689,680,635
2026-07-27,A,ASSY-02,VLD,480.0,88.1,391.9,0.0,31.0,686,678,656
2026-07-27,A,LEAK-01,VLD,480.0,65.3,414.7,0.0,22.0,1131,1104,1115
2026-07-27,A,PACK-01,VLD,465.5,86.1,379.4,14.5,9.5,2320,2098,2210
2026-07-27,B,ASSY-01,VLD,480.0,79.4,400.6,0.0,31.0,745,733,698
2026-07-27,B,ASSY-02,VLD,403.2,74.8,328.3,76.8,31.0,549,539,524
2026-07-27,B,LEAK-01,VLD,480.0,70.7,409.3,0.0,22.0,1042,1013,1000
2026-07-27,B,PACK-01,VLD,438.3,43.7,394.6,41.7,9.5,2443,2230,2260
2026-07-28,A,PRESS-01,BRM,480.0,175.5,304.5,0.0,4.2,4185,4046,4126
2026-07-28,A,PRESS-02,BRM,480.0,150.8,329.2,0.0,3.1,5897,5843,5856
2026-07-28,A,PRESS-03,BRM,480.0,73.6,406.4,0.0,2.4,10057,9942,9333
2026-07-28,A,WELD-01,BRM,480.0,55.0,425.0,0.0,18.5,1130,1110,1070
2026-07-28,A,WELD-02,BRM,480.0,73.3,406.7,0.0,18.5,1280,1262,1272
2026-07-28,B,PRESS-01,BRM,480.0,127.7,352.3,0.0,4.2,4779,4686,4493
2026-07-28,B,PRESS-02,BRM,480.0,286.9,193.1,0.0,3.1,3549,3456,3363
2026-07-28,B,PRESS-03,BRM,480.0,83.4,396.6,0.0,2.4,9596,9461,9301
2026-07-28,B,WELD-01,BRM,480.0,39.8,440.2,0.0,18.5,1231,1207,1148
2026-07-28,B,WELD-02,BRM,480.0,90.3,389.7,0.0,18.5,1224,1203,1194
2026-07-28,C,PRESS-01,BRM,480.0,218.5,261.5,0.0,4.2,3524,3457,3332
2026-07-28,C,PRESS-02,BRM,480.0,339.2,140.8,0.0,3.1,2559,2518,2354
2026-07-28,C,PRESS-03,BRM,480.0,158.2,321.8,0.0,2.4,7659,7519,7703
2026-07-28,C,WELD-01,BRM,480.0,79.4,400.6,0.0,18.5,1088,1073,1009
2026-07-28,C,WELD-02,BRM,480.0,124.7,355.3,0.0,18.5,1093,1081,997
2026-07-28,A,CNC-01,STW,480.0,100.5,379.5,0.0,52.0,430,429,320
2026-07-28,A,CNC-02,STW,480.0,130.6,349.4,0.0,52.0,387,383,386
2026-07-28,A,CNC-03,STW,480.0,257.4,222.6,0.0,48.0,275,271,264
2026-07-28,A,CNC-04,STW,480.0,60.5,419.5,0.0,48.0,511,505,478
2026-07-28,A,GRIND-01,STW,480.0,129.2,350.8,0.0,76.0,265,262,265
2026-07-28,B,CNC-01,STW,480.0,88.5,391.5,0.0,52.0,440,437,324
2026-07-28,B,CNC-02,STW,480.0,117.2,362.8,0.0,52.0,409,406,377
2026-07-28,B,CNC-03,STW,480.0,190.7,289.3,0.0,48.0,352,348,337
2026-07-28,B,CNC-04,STW,480.0,100.8,379.2,0.0,48.0,467,464,441
2026-07-28,B,GRIND-01,STW,480.0,111.0,369.0,0.0,76.0,289,283,286
2026-07-28,C,CNC-01,STW,480.0,105.8,374.2,0.0,52.0,421,418,297
2026-07-28,C,CNC-02,STW,480.0,108.2,371.8,0.0,52.0,412,410,397
2026-07-28,C,CNC-03,STW,480.0,460.0,20.0,0.0,48.0,24,24,25
2026-07-28,C,CNC-04,STW,480.0,68.7,411.3,0.0,48.0,508,501,498
2026-07-28,C,GRIND-01,STW,480.0,108.1,371.9,0.0,76.0,282,277,283
2026-07-28,A,ASSY-01,VLD,480.0,121.1,358.9,0.0,31.0,640,638,630
2026-07-28,A,ASSY-02,VLD,443.0,74.5,368.5,37.0,31.0,650,632,637
2026-07-28,A,LEAK-01,VLD,480.0,103.9,376.1,0.0,22.0,987,974,908
2026-07-28,A,PACK-01,VLD,457.1,71.0,386.2,22.9,9.5,2380,2174,2332
2026-07-28,B,ASSY-01,VLD,396.3,40.6,355.7,83.7,31.0,657,646,602
2026-07-28,B,ASSY-02,VLD,400.3,38.9,361.4,79.7,31.0,631,620,627
2026-07-28,B,LEAK-01,VLD,463.5,47.6,415.9,16.5,22.0,1079,1060,1016
2026-07-28,B,PACK-01,VLD,465.6,75.9,389.7,14.4,9.5,2429,2219,2229
2026-07-29,A,PRESS-01,BRM,480.0,146.4,333.6,0.0,4.2,4472,4385,4108
2026-07-29,A,PRESS-02,BRM,480.0,164.8,315.2,0.0,3.1,5811,5705,5680
2026-07-29,A,PRESS-03,BRM,480.0,96.1,383.9,0.0,2.4,9597,9461,9425
2026-07-29,A,WELD-01,BRM,480.0,56.0,424.0,0.0,18.5,1159,1128,1065
2026-07-29,A,WELD-02,BRM,480.0,78.7,401.3,0.0,18.5,1249,1234,1238
2026-07-29,B,PRESS-01,BRM,480.0,140.7,339.3,0.0,4.2,4663,4564,4395
2026-07-29,B,PRESS-02,BRM,480.0,153.6,326.4,0.0,3.1,6066,5915,5843
2026-07-29,B,PRESS-03,BRM,480.0,107.4,372.6,0.0,2.4,8999,8934,8488
2026-07-29,B,WELD-01,BRM,480.0,50.2,429.8,0.0,18.5,1127,1110,1095
2026-07-29,B,WELD-02,BRM,480.0,81.6,398.4,0.0,18.5,1270,1245,1210
2026-07-29,C,PRESS-01,BRM,480.0,187.4,292.6,0.0,4.2,3935,3832,3644
2026-07-29,C,PRESS-02,BRM,480.0,255.6,224.4,0.0,3.1,4083,3998,4071
2026-07-29,C,PRESS-03,BRM,480.0,298.8,181.2,0.0,2.4,4364,4290,4200
2026-07-29,C,WELD-01,BRM,480.0,74.0,406.0,0.0,18.5,1115,1094,1021
2026-07-29,C,WELD-02,BRM,480.0,98.6,381.4,0.0,18.5,1179,1163,1135
2026-07-29,A,CNC-01,STW,480.0,83.2,396.8,0.0,52.0,447,443,311
2026-07-29,A,CNC-02,STW,480.0,104.4,375.6,0.0,52.0,415,411,397
2026-07-29,A,CNC-03,STW,480.0,295.4,184.6,0.0,48.0,224,222,219
2026-07-29,A,CNC-04,STW,480.0,49.6,430.4,0.0,48.0,525,518,495
2026-07-29,A,GRIND-01,STW,480.0,90.5,389.5,0.0,76.0,293,289,287
2026-07-29,B,CNC-01,STW,480.0,94.9,385.1,0.0,52.0,431,424,318
2026-07-29,B,CNC-02,STW,480.0,99.8,380.2,0.0,52.0,422,415,386
2026-07-29,B,CNC-03,STW,480.0,240.0,240.0,0.0,48.0,290,289,303
2026-07-29,B,CNC-04,STW,480.0,57.0,423.0,0.0,48.0,527,522,486
2026-07-29,B,GRIND-01,STW,480.0,147.0,333.0,0.0,76.0,260,257,247
2026-07-29,C,CNC-01,STW,480.0,107.7,372.3,0.0,52.0,420,420,292
2026-07-29,C,CNC-02,STW,480.0,97.7,382.3,0.0,52.0,417,415,414
2026-07-29,C,CNC-03,STW,480.0,334.8,145.2,0.0,48.0,175,173,176
2026-07-29,C,CNC-04,STW,480.0,78.0,402.0,0.0,48.0,480,480,441
2026-07-29,C,GRIND-01,STW,480.0,123.0,357.0,0.0,76.0,268,266,260
2026-07-29,A,ASSY-01,VLD,442.3,80.2,362.1,37.7,31.0,668,657,647
2026-07-29,A,ASSY-02,VLD,433.4,116.7,316.7,46.6,31.0,545,534,522
2026-07-29,A,LEAK-01,VLD,480.0,69.1,410.9,0.0,22.0,1060,1038,970
2026-07-29,A,PACK-01,VLD,437.9,50.7,387.2,42.1,9.5,2389,2187,2371
2026-07-29,B,ASSY-01,VLD,480.0,77.0,403.0,0.0,31.0,749,736,725
2026-07-29,B,ASSY-02,VLD,480.0,111.9,368.1,0.0,31.0,650,639,651
2026-07-29,B,LEAK-01,VLD,480.0,86.4,393.6,0.0,22.0,1037,1013,1046
2026-07-29,B,PACK-01,VLD,444.0,41.5,402.5,36.0,9.5,2416,2181,2234
2026-07-30,A,PRESS-01,BRM,480.0,148.0,332.0,0.0,4.2,4523,4425,4388
2026-07-30,A,PRESS-02,BRM,480.0,230.5,249.5,0.0,3.1,4591,4506,4248
2026-07-30,A,PRESS-03,BRM,480.0,119.1,360.9,0.0,2.4,9021,8928,8842
2026-07-30,A,WELD-01,BRM,480.0,77.3,402.7,0.0,18.5,1101,1074,1029
2026-07-30,A,WELD-02,BRM,480.0,55.6,424.4,0.0,18.5,1322,1305,1253
2026-07-30,B,PRESS-01,BRM,480.0,136.6,343.4,0.0,4.2,4597,4515,4242
2026-07-30,B,PRESS-02,BRM,480.0,259.3,220.7,0.0,3.1,4161,4096,3921
2026-07-30,B,PRESS-03,BRM,480.0,96.1,383.9,0.0,2.4,9268,9079,9192
2026-07-30,B,WELD-01,BRM,480.0,38.1,441.9,0.0,18.5,1263,1245,1185
2026-07-30,B,WELD-02,BRM,480.0,76.5,403.5,0.0,18.5,1280,1266,1174
2026-07-30,C,PRESS-01,BRM,480.0,190.8,289.2,0.0,4.2,3882,3759,3901
2026-07-30,C,PRESS-02,BRM,480.0,209.0,271.0,0.0,3.1,4946,4816,4778
2026-07-30,C,PRESS-03,BRM,480.0,166.9,313.1,0.0,2.4,7370,7277,6877
2026-07-30,C,WELD-01,BRM,480.0,62.7,417.3,0.0,18.5,1167,1160,1065
2026-07-30,C,WELD-02,BRM,480.0,98.8,381.2,0.0,18.5,1187,1173,1139
2026-07-30,A,CNC-01,STW,480.0,117.1,362.9,0.0,52.0,412,411,285
2026-07-30,A,CNC-02,STW,480.0,121.0,359.0,0.0,52.0,405,405,372
2026-07-30,A,CNC-03,STW,480.0,203.4,276.6,0.0,48.0,335,332,345
2026-07-30,A,CNC-04,STW,480.0,76.4,403.6,0.0,48.0,497,493,486
2026-07-30,A,GRIND-01,STW,480.0,114.9,365.1,0.0,76.0,282,278,258
2026-07-30,B,CNC-01,STW,480.0,118.9,361.1,0.0,52.0,413,412,298
2026-07-30,B,CNC-02,STW,480.0,92.2,387.8,0.0,52.0,430,427,428
2026-07-30,B,CNC-03,STW,480.0,309.4,170.6,0.0,48.0,208,208,216
2026-07-30,B,CNC-04,STW,480.0,86.9,393.1,0.0,48.0,477,471,456
2026-07-30,B,GRIND-01,STW,480.0,135.7,344.3,0.0,76.0,264,259,263
2026-07-30,C,CNC-01,STW,480.0,110.2,369.8,0.0,52.0,412,409,295
2026-07-30,C,CNC-02,STW,480.0,100.6,379.4,0.0,52.0,412,407,397
2026-07-30,C,CNC-03,STW,480.0,262.6,217.4,0.0,48.0,258,255,265
2026-07-30,C,CNC-04,STW,480.0,78.1,401.9,0.0,48.0,485,481,442
2026-07-30,C,GRIND-01,STW,480.0,177.3,302.7,0.0,76.0,226,222,210
2026-07-30,A,ASSY-01,VLD,480.0,90.0,390.0,0.0,31.0,715,710,704
2026-07-30,A,ASSY-02,VLD,480.0,100.9,379.1,0.0,31.0,637,629,625
2026-07-30,A,LEAK-01,VLD,480.0,83.4,396.6,0.0,22.0,1078,1048,997
2026-07-30,A,PACK-01,VLD,458.3,68.0,390.2,21.7,9.5,2365,2156,2372
2026-07-30,B,ASSY-01,VLD,441.6,83.0,358.6,38.4,31.0,670,654,643
2026-07-30,B,ASSY-02,VLD,480.0,133.3,346.7,0.0,31.0,593,586,572
2026-07-30,B,LEAK-01,VLD,480.0,101.9,378.1,0.0,22.0,1026,1002,1027
2026-07-30,B,PACK-01,VLD,456.9,78.2,378.7,23.1,9.5,2297,2096,2175
2026-07-31,A,PRESS-01,BRM,480.0,123.7,356.3,0.0,4.2,4874,4794,4646
2026-07-31,A,PRESS-02,BRM,480.0,214.7,265.3,0.0,3.1,4862,4801,4437
2026-07-31,A,PRESS-03,BRM,480.0,85.2,394.8,0.0,2.4,9445,9351,9250
2026-07-31,A,WELD-01,BRM,480.0,49.5,430.5,0.0,18.5,1148,1132,1122
2026-07-31,A,WELD-02,BRM,480.0,83.7,396.3,0.0,18.5,1264,1242,1160
2026-07-31,B,PRESS-01,BRM,480.0,121.1,358.9,0.0,4.2,4819,4732,4687
2026-07-31,B,PRESS-02,BRM,480.0,219.2,260.8,0.0,3.1,4772,4684,4557
2026-07-31,B,PRESS-03,BRM,480.0,108.3,371.7,0.0,2.4,9048,8913,8264
2026-07-31,B,WELD-01,BRM,480.0,38.6,441.4,0.0,18.5,1204,1193,1125
2026-07-31,B,WELD-02,BRM,480.0,84.2,395.8,0.0,18.5,1250,1233,1201
2026-07-31,C,PRESS-01,BRM,480.0,218.6,261.4,0.0,4.2,3512,3454,3305
2026-07-31,C,PRESS-02,BRM,480.0,346.5,133.5,0.0,3.1,2464,2414,2335
2026-07-31,C,PRESS-03,BRM,480.0,119.9,360.1,0.0,2.4,8664,8617,8408
2026-07-31,C,WELD-01,BRM,480.0,72.3,407.7,0.0,18.5,1105,1083,1061
2026-07-31,C,WELD-02,BRM,480.0,129.2,350.8,0.0,18.5,1105,1087,1061
2026-07-31,A,CNC-01,STW,480.0,90.1,389.9,0.0,52.0,435,435,300
2026-07-31,A,CNC-02,STW,480.0,102.4,377.6,0.0,52.0,421,418,396
2026-07-31,A,CNC-03,STW,480.0,253.1,226.9,0.0,48.0,278,275,276
2026-07-31,A,CNC-04,STW,480.0,90.5,389.5,0.0,48.0,473,471,462
2026-07-31,A,GRIND-01,STW,480.0,101.7,378.3,0.0,76.0,293,290,279
2026-07-31,B,CNC-01,STW,480.0,69.6,410.4,0.0,52.0,458,455,330
2026-07-31,B,CNC-02,STW,480.0,106.8,373.2,0.0,52.0,417,413,386
2026-07-31,B,CNC-03,STW,480.0,416.4,63.6,0.0,48.0,77,77,75
2026-07-31,B,CNC-04,STW,480.0,81.3,398.7,0.0,48.0,480,477,445
2026-07-31,B,GRIND-01,STW,480.0,134.3,345.7,0.0,76.0,263,259,249
2026-07-31,C,CNC-01,STW,480.0,112.5,367.5,0.0,52.0,402,400,274
2026-07-31,C,CNC-02,STW,480.0,140.1,339.9,0.0,52.0,382,377,352
2026-07-31,C,CNC-03,STW,480.0,280.4,199.6,0.0,48.0,234,233,239
2026-07-31,C,CNC-04,STW,480.0,112.4,367.6,0.0,48.0,439,435,412
2026-07-31,C,GRIND-01,STW,480.0,176.9,303.1,0.0,76.0,226,224,216
2026-07-31,A,ASSY-01,VLD,480.0,91.4,388.6,0.0,31.0,702,692,695
2026-07-31,A,ASSY-02,VLD,480.0,117.8,362.2,0.0,31.0,623,609,602
2026-07-31,A,LEAK-01,VLD,480.0,59.3,420.7,0.0,22.0,1101,1086,1074
